pl_name,hostname,pl_letter,discoverymethod,disc_year,pl_orbper,pl_rade,pl_masse,sy_dist
HATS-12 b,HATS-12,b,Transit,2016,3.142833,15.13215,756.4354,746.138
K2-39 b,K2-39,b,Transit,2016,4.60543,6.27704,28.6047,307.47
WASP-67 b,WASP-67,b,Transit,2012,4.61442,12.89035,136.6669,189.469
WASP-68 b,WASP-68,b,Transit,2014,5.0843,14.79588,343.2564,226.399
HATS-36 b,HATS-36,b,Transit,2018,4.175186,12.92,,856.436
HATS-9 b,HATS-9,b,Transit,2015,1.915291,13.85,,638.7
HATS-11 b,HATS-11,b,Transit,2016,3.619188,18.03,,944.603
HATS-12 b,HATS-12,b,Transit,2016,3.142702,7.76,,746.138
HATS-62 b,HATS-62,b,Transit,2018,3.2768837,11.825495,56.89157,523.067
HATS-65 b,HATS-65,b,Transit,2018,3.105161,16.824709,260.93843,493.32
WASP-67 b,WASP-67,b,Transit,2012,4.6144109,15.6926,133.4886,189.469
WASP-68 b,WASP-68,b,Transit,2014,5.084298,13.89916,304.16331,226.399
WASP-70 A b,WASP-70 A,b,Transit,2014,3.7130203,13.047276,189.74451,222.355
HATS-9 b,HATS-9,b,Transit,2015,1.9153073,11.937585,261.57409,638.7
WASP-89 b,WASP-89,b,Transit,2015,3.3564227,11.65736,1843.414,290.946
HATS-9 b,HATS-9,b,Transit,2015,1.9153196,14.42,,638.7
HATS-11 b,HATS-11,b,Transit,2016,3.619167,17.7,,944.603
HATS-36 b,HATS-36,b,Transit,2018,4.175235,12.77,,856.436
HATS-12 b,HATS-12,b,Transit,2016,3.142811,5.69,,746.138
Kepler-720 b,Kepler-720,b,Transit,2016,4.708327,8.5,,1065.37
Kepler-720 b,Kepler-720,b,Transit,2016,4.708326542,11.1,,1065.37
Kepler-720 b,Kepler-720,b,Transit,2016,4.708326542,11.1,,1065.37
Kepler-1517 b,Kepler-1517,b,Transit,2016,5.546083665,20.24,,847.299
Kepler-720 b,Kepler-720,b,Transit,2016,4.708326451,10.6,,1065.37
Kepler-1517 b,Kepler-1517,b,Transit,2016,5.546083089,22.27,,847.299
Kepler-720 b,Kepler-720,b,Transit,2016,4.708326542,11.1,,1065.37
Kepler-1517 b,Kepler-1517,b,Transit,2016,5.546083665,20.24,,847.299
Kepler-1517 b,Kepler-1517,b,Transit,2016,5.546083665,20.24,,847.299
TOI-178 d,TOI-178,d,Transit,2021,6.5578513,2.54474,,62.699
TOI-178 g,TOI-178,g,Transit,2021,20.708504,3.751004,,62.699
TOI-178 e,TOI-178,e,Transit,2021,9.96163468923,2.28073266,,62.699
NGTS-8 b,NGTS-8,b,Transit,2019,2.4997,12.21781,295.5819,428.976
K2-329 b,K2-329,b,Transit,2020,12.4551225,8.675766,82.6358,233.237
TOI-178 b,TOI-178,b,Transit,2021,1.914558,1.152,1.5,62.699
TOI-178 c,TOI-178,c,Transit,2021,3.23845,1.669,4.77,62.699
TOI-178 d,TOI-178,d,Transit,2021,6.5577,2.572,3.01,62.699
TOI-178 e,TOI-178,e,Transit,2021,9.961881,2.207,3.86,62.699
TOI-178 f,TOI-178,f,Transit,2021,15.231915,2.287,7.72,62.699
TOI-178 g,TOI-178,g,Transit,2021,20.7095,2.87,3.94,62.699
NGTS-14 A b,NGTS-14 A,b,Transit,2021,3.5357173,4.976796,29.24036,322.148
Kepler-1517 b,Kepler-1517,b,Transit,2016,5.54608929351,8.86018514,,847.299
Kepler-240 c,Kepler-240,c,Transit,2014,7.953547,2.25,,746.927
K2-268 c,K2-268,c,Transit,2018,9.327527,2.69,,327.783
Kepler-1924 b,Kepler-1924,b,Transit,2021,15.3317018,1.2,,1910.77
Kepler-543 b,Kepler-543,b,Transit,2016,13.89961966,2.43,,221.802
Kepler-982 b,Kepler-982,b,Transit,2016,15.7738221,2.87,,801.479
Kepler-909 b,Kepler-909,b,Transit,2016,13.93290318,1.22,,309.596
Kepler-988 b,Kepler-988,b,Transit,2016,17.76080053,2.07,,304.889
Kepler-1208 b,Kepler-1208,b,Transit,2016,11.08507658,2.5,,825.176
Kepler-133 b,Kepler-133,b,Transit,2014,8.13000457,1.59,,653.6
HD 189733 b,HD 189733,b,Radial Velocity,2005,2.2185752,12.755842,356.92309,19.7638
HATS-67 b,HATS-67,b,Transit,2018,1.6091845,16.7675,,960.109
Kepler-546 b,Kepler-546,b,Transit,2016,4.147020258,7.0,,1019.65
Kepler-722 b,Kepler-722,b,Transit,2016,4.093573252,2.63,,1239.5
Kepler-1478 b,Kepler-1478,b,Transit,2016,26.0841212,1.35,,1845.58
Kepler-360 b,Kepler-360,b,Transit,2014,3.289684,1.74,,876.044
Kepler-704 b,Kepler-704,b,Transit,2016,3.76182115,2.59,,1228.83
CoRoT-6 b,CoRoT-6,b,Transit,2009,8.886593,13.069694,937.5985,645.294
WTS-2 b,WTS-2,b,Transit,2014,1.0187068,15.277867,403.6441,
Kepler-828 b,Kepler-828,b,Transit,2016,0.567857136,1.4,,575.322
Kepler-851 b,Kepler-851,b,Transit,2016,8.50699658,1.92,,839.255
K2-18 b,K2-18,b,Transit,2015,32.9418,2.28,,38.0266
WASP-170 b,WASP-170,b,Transit,2018,2.34478022,12.285064,508.528,305.603
K2-74 b,K2-74,b,Transit,2016,19.565557,2.95906745,,377.822
K2-198 c,K2-198,c,Transit,2019,3.3596055,1.423,,110.567
Kepler-1933 b,Kepler-1933,b,Transit,2021,4.943290234,1.17984089,,328.007
Kepler-326 c,Kepler-326,c,Transit,2014,4.580338622,2.79,,487.675
Kepler-320 b,Kepler-320,b,Transit,2014,8.37160502,1.258,,826.613
Kepler-383 c,Kepler-383,c,Transit,2014,31.20013,1.26,,
Kepler-700 b,Kepler-700,b,Transit,2016,80.8720639,4.73,,1491.76
Kepler-1667 b,Kepler-1667,b,Transit,2020,83.5783259,2.87,,626.819
Kepler-61 b,Kepler-61,b,Transit,2013,59.8780258,2.19,,335.079
Kepler-604 b,Kepler-604,b,Transit,2016,25.85501786,2.42,,1026.49
Kepler-135 b,Kepler-135,b,Transit,2014,6.002535939,1.91,,621.855
Kepler-915 b,Kepler-915,b,Transit,2016,4.59492,1.36,,849.036
Kepler-1977 b,Kepler-1977,b,Transit,2023,4.536993,1.44,,592.711
Kepler-1900 b,Kepler-1900,b,Transit,2021,2.98616791,1.19,,1540.43
WASP-61 b,WASP-61,b,Transit,2012,3.855898,13.56289,654.7298,488.66
Kepler-144 b,Kepler-144,b,Transit,2014,5.885,1.78,,384.917
Kepler-1913 b,Kepler-1913,b,Transit,2021,14.1960001,1.51852059,,876.3
Kepler-517 b,Kepler-517,b,Transit,2016,60.92818866,2.78,,289.907
WASP-37 b,WASP-37,b,Transit,2010,3.577469,13.002,572.07,392.791
WASP-47 d,WASP-47,d,Transit,2015,9.0305419,3.06,,264.78
TOI-2134 c,TOI-2134,c,Transit,2023,95.8531625,5.95763,,22.6202
Kepler-335 c,Kepler-335,c,Transit,2014,67.844469,3.07,,1278.97
K2-3 b,K2-3,b,Transit,2015,10.054374,2.4,,44.0727
Kepler-141 c,Kepler-141,c,Transit,2014,7.0106324,1.5,,301.183
Kepler-889 b,Kepler-889,b,Transit,2016,3.744439,1.06,,598.313
Kepler-789 b,Kepler-789,b,Transit,2016,8.63847725,2.1,,1480.16
Kepler-292 c,Kepler-292,c,Transit,2014,3.71545593,1.46,,1056.48
CoRoT-7 b,CoRoT-7,b,Transit,2009,0.853585,1.68,21.0,159.906
Kepler-605 b,Kepler-605,b,Transit,2016,3.383538066,1.33,,556.58
Kepler-1991 b,Kepler-1991,b,Transit,2023,13.26084292,1.409,,855.82
Kepler-306 e,Kepler-306,e,Transit,2014,44.8412214,2.74,,775.679
Kepler-84 c,Kepler-84,c,Transit,2012,12.88296485,3.14,,1023.9
K2-273 b,K2-273,b,Transit,2018,11.7195663,3.05,,308.105
Kepler-216 c,Kepler-216,c,Transit,2014,17.40665938,2.87,,1187.47
K2-72 d,K2-72,d,Transit,2016,7.7599,0.73,,66.4321
Kepler-1578 b,Kepler-1578,b,Transit,2016,1.450886907,1.24,,1064.05
Kepler-44 b,Kepler-44,b,Transit,2011,3.2467293,12.22,317.82,1188.0
Kepler-198 c,Kepler-198,c,Transit,2014,49.5675359,2.44,,495.358
Kepler-400 c,Kepler-400,c,Transit,2014,17.34088462,1.5,,845.97
EPIC 220674823 b,EPIC 220674823,b,Transit,2016,0.571308,1.46,,244.59
Kepler-1241 b,Kepler-1241,b,Transit,2016,18.5525701,2.73,,968.722
Kepler-1309 b,Kepler-1309,b,Transit,2016,28.8432647,2.27,,
Kepler-493 b,Kepler-493,b,Transit,2016,3.003876581,11.42,,1745.77
TOI-561 c,TOI-561,c,Transit,2020,10.778849,2.92706747,6.9,85.799
Kepler-915 b,Kepler-915,b,Transit,2016,4.59489604,1.5,,849.036
Kepler-1912 b,Kepler-1912,b,Transit,2021,6.059219837,1.35670508,,297.017
Kepler-320 c,Kepler-320,c,Transit,2014,17.9346563,1.41,,826.613
Kepler-377 b,Kepler-377,b,Transit,2014,12.5094525,1.16,,823.804
K2-32 b,K2-32,b,Transit,2016,8.99218,5.38,,157.682
Kepler-303 b,Kepler-303,b,Transit,2014,1.937055,0.89,,209.738
HD 191939 b,HD 191939,b,Transit,2020,8.8803232,3.39512346,9.6,53.6089
Kepler-186 b,Kepler-186,b,Transit,2014,3.8867907,1.07,,177.594
Kepler-186 e,Kepler-186,e,Transit,2014,22.407704,1.27,,177.594
Kepler-186 d,Kepler-186,d,Transit,2014,13.342996,1.4,,177.594
Kepler-186 f,Kepler-186,f,Transit,2014,129.9459,1.11,,177.594
Kepler-111 c,Kepler-111,c,Transit,2014,224.7782093,7.52,,657.223
WASP-18 b,WASP-18,b,Transit,2009,0.94145299,13.059,3314.83,123.483
WASP-18 b,WASP-18,b,Transit,2009,0.9414529,14.201803,3213.2613,123.483
GJ 3470 b,GJ 3470,b,Radial Velocity,2012,3.33665,4.83,13.9,29.4214
Kepler-303 b,Kepler-303,b,Transit,2014,1.93703537,0.95,,209.738
Kepler-249 c,Kepler-249,c,Transit,2014,7.11369666,1.25,,190.401
Kepler-186 c,Kepler-186,c,Transit,2014,7.26737224,1.26,,177.594
Kepler-289 d,Kepler-289,d,Transit,2014,66.0282,3.03,5.33,704.438
Kepler-303 c,Kepler-303,c,Transit,2014,7.06117534,1.16,,209.738
Kepler-235 e,Kepler-235,e,Transit,2014,46.18428829,1.9,,428.018
HD 191939 b,HD 191939,b,Transit,2020,8.88029,3.39,10.4,53.6089
Kepler-267 b,Kepler-267,b,Transit,2014,3.35372553,1.86,,264.993
Kepler-125 c,Kepler-125,c,Transit,2014,5.7744684,0.9,,183.365
Kepler-327 d,Kepler-327,d,Transit,2014,13.96935372,1.81,,241.987
Kepler-327 c,Kepler-327,c,Transit,2014,5.21231974,1.16,,241.987
WASP-17 b,WASP-17,b,Transit,2009,3.73,21.18501,162.0933,405.908
Kepler-45 b,Kepler-45,b,Transit,2011,2.45524122,11.197791,158.915,381.949
WASP-52 b,WASP-52,b,Transit,2012,1.7497835,14.23543,145.88397,174.818
KOI-94 d,KOI-94,d,Transit,2013,22.342964828,9.99,,477.052
Kepler-206 d,Kepler-206,d,Transit,2014,23.44281,1.19,,594.447
Kepler-339 c,Kepler-339,c,Transit,2014,6.98803345,1.18,,616.637
Kepler-1860 b,Kepler-1860,b,Transit,2021,12.73719978,1.13863767,,438.703
Kepler-10 b,Kepler-10,b,Transit,2011,0.8374907,1.47,3.72,185.506
K2-5 b,K2-5,b,Transit,2015,5.73597,1.5,,202.943
TOI-4914 b,TOI-4914,b,Transit,2024,10.60057,12.87,227.0,299.89
Kepler-1900 b,Kepler-1900,b,Transit,2021,2.986172,1.14,,1540.43
Kepler-267 b,Kepler-267,b,Transit,2014,3.353707,2.0,,264.993
Kepler-267 d,Kepler-267,d,Transit,2014,28.46381,2.31,,264.993
Kepler-777 b,Kepler-777,b,Transit,2016,5.728256,1.58,,443.106
Kepler-787 b,Kepler-787,b,Transit,2016,0.9282974,1.17,,503.568
Kepler-833 b,Kepler-833,b,Transit,2016,18.75444,1.89,,467.37
Kepler-834 b,Kepler-834,b,Transit,2016,13.32411,1.86,,633.937
Kepler-844 b,Kepler-844,b,Transit,2016,2.613004,1.37,,431.776
Kepler-898 b,Kepler-898,b,Transit,2016,5.870719,1.37,,484.891
Kepler-901 b,Kepler-901,b,Transit,2016,3.517482,1.24,,253.867
Kepler-1650 b,Kepler-1650,b,Transit,2017,1.5381625,1.54,,134.397
Kepler-953 b,Kepler-953,b,Transit,2016,88.40703,4.61,,258.893
Kepler-974 b,Kepler-974,b,Transit,2016,4.194525,1.28,,134.311
Kepler-327 b,Kepler-327,b,Transit,2014,2.549559,1.2,,241.987
Kepler-327 d,Kepler-327,d,Transit,2014,13.969407,2.14,,241.987
Kepler-327 c,Kepler-327,c,Transit,2014,5.212275,1.07,,241.987
Kepler-988 b,Kepler-988,b,Transit,2016,17.760669,2.04,,304.889
Kepler-994 b,Kepler-994,b,Transit,2016,1.1511671,1.49,,188.158
Kepler-1049 b,Kepler-1049,b,Transit,2016,3.273459,0.88,,162.006
Kepler-353 c,Kepler-353,c,Transit,2014,8.410953,1.51,,384.694
Kepler-1074 b,Kepler-1074,b,Transit,2016,5.945678,1.12,,250.817
Kepler-1089 b,Kepler-1089,b,Transit,2016,5.132541,1.5,,259.328
Kepler-1798 b,Kepler-1798,b,Transit,2021,16.85481,1.66,,395.196
Kepler-1124 b,Kepler-1124,b,Transit,2016,2.852375,3.3,,289.899
Kepler-331 b,Kepler-331,b,Transit,2014,8.457521,2.1,,580.119
WASP-33 b,WASP-33,b,Transit,2010,1.21983821253,18.21793114,,121.944
Kepler-601 b,Kepler-601,b,Transit,2016,5.378901,1.82,,414.825
Kepler-45 b,Kepler-45,b,Transit,2011,2.455239,10.76,160.497,381.949
GJ 436 b,GJ 436,b,Radial Velocity,2004,2.6,4.26,23.201,9.75321
GJ 436 b,GJ 436,b,Radial Velocity,2004,2.6438979,3.96,,9.75321
HAT-P-26 b,HAT-P-26,b,Transit,2010,4.234516,6.333,18.751,141.837
Kepler-235 d,Kepler-235,d,Transit,2014,20.060548,2.05,,428.018
Kepler-249 b,Kepler-249,b,Transit,2014,3.306539,1.09,,190.401
Kepler-235 e,Kepler-235,e,Transit,2014,46.183669,2.22,,428.018
Kepler-249 d,Kepler-249,d,Transit,2014,15.368459,1.57,,190.401
Kepler-327 b,Kepler-327,b,Transit,2014,2.549575,1.11,,241.987
Kepler-395 c,Kepler-395,c,Transit,2014,34.989262,1.32,,421.382
Kepler-236 b,Kepler-236,b,Transit,2014,8.295611,1.57,,288.763
Kepler-395 b,Kepler-395,b,Transit,2014,7.054346,1.03,,421.382
Kepler-353 c,Kepler-353,c,Transit,2014,8.410894,1.38,,384.694
Kepler-267 c,Kepler-267,c,Transit,2014,6.87745,2.13,,264.993
Kepler-267 d,Kepler-267,d,Transit,2014,28.464515,2.27,,264.993
Kepler-125 b,Kepler-125,b,Transit,2014,4.164389,2.37,,183.365
Kepler-327 c,Kepler-327,c,Transit,2014,5.212333,1.03,,241.987
Kepler-186 e,Kepler-186,e,Transit,2014,22.407793,1.33,,177.594
KOI-94 d,KOI-94,d,Transit,2013,22.343001,11.4,,477.052
Kepler-235 b,Kepler-235,b,Transit,2014,3.340222,2.23,,428.018
Kepler-236 c,Kepler-236,c,Transit,2014,23.968127,2.0,,288.763
Kepler-249 c,Kepler-249,c,Transit,2014,7.113702,1.51,,190.401
Kepler-205 c,Kepler-205,c,Transit,2014,20.306546,1.64,,159.72
Kepler-10 b,Kepler-10,b,Transit,2011,0.837,1.489,3.57,185.506
Kepler-142 b,Kepler-142,b,Transit,2014,2.024145594,1.98,,548.686
K2-53 b,K2-53,b,Transit,2016,12.207632,2.47,,138.018
Kepler-117 b,Kepler-117,b,Transit,2014,18.795909,5.74,,1455.57
Kepler-117 b,Kepler-117,b,Transit,2014,18.79591276,7.39,,1455.57
Kepler-10 c,Kepler-10,c,Transit,2011,45.294301,2.35,17.2,185.506
TOI-1898 b,TOI-1898,b,Transit,2024,45.52234,9.39553231,129.0,79.6682
Kepler-1366 b,Kepler-1366,b,Transit,2016,2.1645503,1.5,,465.826
Kepler-481 b,Kepler-481,b,Transit,2016,10.06082567,2.89,,813.724
Kepler-828 b,Kepler-828,b,Transit,2016,0.567857136,1.51,,575.322
Kepler-1826 b,Kepler-1826,b,Transit,2021,1.615349,1.34,,336.952
Kepler-595 c,Kepler-595,c,Transit,2020,12.3860474,1.11,,643.009
Kepler-1308 b,Kepler-1308,b,Transit,2016,2.104316,0.96,,112.705
Kepler-1321 c,Kepler-1321,c,Transit,2016,2.226494,3.1,,769.146
Kepler-1321 d,Kepler-1321,d,Transit,2021,5.720856,2.7,,769.146
Kepler-1350 b,Kepler-1350,b,Transit,2016,4.49685,2.9,,340.691
Kepler-1904 b,Kepler-1904,b,Transit,2021,4.577026,1.53,,270.854
Kepler-1439 b,Kepler-1439,b,Transit,2016,8.07392,2.1,,225.393
Kepler-551 b,Kepler-551,b,Transit,2016,12.376487,2.23,,311.175
Kepler-568 b,Kepler-568,b,Transit,2016,11.023423,2.64,,130.645
Kepler-186 e,Kepler-186,e,Transit,2014,22.407688,1.66,,177.594
Kepler-617 b,Kepler-617,b,Transit,2016,1.6826933,1.37,,173.354
Kepler-45 b,Kepler-45,b,Transit,2011,2.45524051,9.85,,381.949
Kepler-1687 b,Kepler-1687,b,Transit,2020,5.779572,1.15,,417.014
Kepler-395 b,Kepler-395,b,Transit,2014,7.05441,1.13,,421.382
Kepler-705 b,Kepler-705,b,Transit,2016,56.0560538,1.96,,276.881
CoRoT-1 b,CoRoT-1,b,Transit,2008,1.5089557,16.58932,359.1479,787.909
Kepler-249 c,Kepler-249,c,Transit,2014,7.11372736,1.27,,190.401
Kepler-249 b,Kepler-249,b,Transit,2014,3.306548978,1.09,,190.401
Kepler-249 d,Kepler-249,d,Transit,2014,15.36843606,1.21,,190.401
HAT-P-32 b,HAT-P-32,b,Transit,2011,2.15001,19.61575,263.7989,289.205
WASP-21 b,WASP-21,b,Transit,2010,4.3225126,11.99363,94.39551,258.426
KOI-134 b,KOI-134,b,Transit,2025,67.5952229,12.28,,1159.21
Kepler-267 b,Kepler-267,b,Transit,2014,3.353730333,2.12,,264.993
Kepler-267 d,Kepler-267,d,Transit,2014,28.46462622,2.01,,264.993
Kepler-1735 b,Kepler-1735,b,Transit,2021,7.71792296,0.92,,245.303
Kepler-777 b,Kepler-777,b,Transit,2016,5.72812599,1.51,,443.106
Kepler-787 b,Kepler-787,b,Transit,2016,0.928310498,1.47,,503.568
Kepler-801 b,Kepler-801,b,Transit,2016,11.41928253,1.55,,440.426
Kepler-833 b,Kepler-833,b,Transit,2016,18.7546998,1.75,,467.37
Kepler-834 b,Kepler-834,b,Transit,2016,13.32388301,1.35,,633.937
Kepler-991 b,Kepler-991,b,Transit,2016,82.5342519,2.29,,389.561
Kepler-1860 b,Kepler-1860,b,Transit,2021,12.73672,0.88,,438.703
Kepler-1516 b,Kepler-1516,b,Transit,2016,7.25931979,1.61,,1358.95
WASP-65 b,WASP-65,b,Transit,2013,2.31142033564,13.18791073,,273.703
TOI-954 b,TOI-954,b,Transit,2020,3.68497,9.05543,,238.768
HIP 65 A b,HIP 65 A,b,Transit,2020,0.980972,5.91629233,,61.7856
Kepler-664 b,Kepler-664,b,Transit,2016,2.525593315,2.71,,1210.12
Kepler-117 b,Kepler-117,b,Transit,2014,18.79590048,8.011,,1455.57
Kepler-462 b,Kepler-462,b,Transit,2016,84.6879808,5.01,,596.625
Kepler-1265 b,Kepler-1265,b,Transit,2016,6.494474,1.3,,583.641
K2-33 b,K2-33,b,Transit,2016,5.4252061,0.868,,139.268
Kepler-79 d,Kepler-79,d,Transit,2014,52.09059,7.59,,1020.72
Kepler-317 c,Kepler-317,c,Transit,2014,8.77508519,1.85,,940.584
TOI-561 c,TOI-561,c,Transit,2020,10.778838,2.865,5.93,85.799
Kepler-9 b,Kepler-9,b,Transit,2010,19.270825843,7.74,,628.257
Kepler-265 c,Kepler-265,c,Transit,2014,17.02902786,2.54,,1280.25
Kepler-402 e,Kepler-402,e,Transit,2014,11.24283541,1.59,,625.339
Kepler-953 b,Kepler-953,b,Transit,2016,88.40655258,4.27,,258.893
K2-266 c,K2-266,c,Transit,2018,7.814,0.705,,77.5586
TOI-1749 b,TOI-1749,b,Transit,2021,2.38839,1.39,57.0,99.5561
Kepler-901 b,Kepler-901,b,Transit,2016,3.517494394,1.21,,253.867
Kepler-1761 b,Kepler-1761,b,Transit,2021,4.04355143,0.92,,221.186
Kepler-249 c,Kepler-249,c,Transit,2014,7.11372736,1.27,,190.401
Kepler-249 b,Kepler-249,b,Transit,2014,3.306548978,1.09,,190.401
Kepler-732 b,Kepler-732,b,Transit,2016,9.467814048,2.08,,174.826
Kepler-732 c,Kepler-732,c,Transit,2016,0.893041236,1.22,,174.826
WASP-36 b,WASP-36,b,Transit,2011,1.5373639,14.90797,729.41985,386.346
Kepler-267 c,Kepler-267,c,Transit,2014,6.877449897,2.02,,264.993
Kepler-267 d,Kepler-267,d,Transit,2014,28.46462622,2.01,,264.993
Kepler-787 b,Kepler-787,b,Transit,2016,0.928310498,1.47,,503.568
Kepler-801 b,Kepler-801,b,Transit,2016,11.41928253,1.55,,440.426
Kepler-1749 b,Kepler-1749,b,Transit,2021,14.53410194,1.38,,268.2
Kepler-953 c,Kepler-953,c,Transit,2016,9.10967112,1.16,,258.893
Kepler-327 d,Kepler-327,d,Transit,2014,13.96948245,1.7,,241.987
Kepler-327 c,Kepler-327,c,Transit,2014,5.21231585,1.24,,241.987
Kepler-994 b,Kepler-994,b,Transit,2016,1.151166506,1.56,,188.158
Kepler-1049 b,Kepler-1049,b,Transit,2016,3.273460736,0.87,,162.006
Kepler-1089 b,Kepler-1089,b,Transit,2016,5.132485618,1.85,,259.328
Kepler-1798 b,Kepler-1798,b,Transit,2021,16.85593514,2.08,,395.196
Kepler-1712 b,Kepler-1712,b,Transit,2021,13.81505213,1.99,,156.264
Kepler-1805 b,Kepler-1805,b,Transit,2021,8.84786839,1.01,,221.639
Kepler-125 b,Kepler-125,b,Transit,2014,4.164383815,2.71,,183.365
Kepler-2000 b,Kepler-2000,b,Transit,2023,6.383163462,2.59,,320.588
Kepler-45 b,Kepler-45,b,Transit,2011,2.45524062,11.03,,381.949
Kepler-1826 b,Kepler-1826,b,Transit,2021,1.615359728,1.18,,336.952
Kepler-1855 b,Kepler-1855,b,Transit,2021,0.727330426,0.59,,
Kepler-395 b,Kepler-395,b,Transit,2014,7.05427318,0.78,,421.382
Kepler-1319 b,Kepler-1319,b,Transit,2016,2.886762645,0.67,,103.917
Kepler-1321 b,Kepler-1321,b,Transit,2016,11.12830484,6.63,,769.146
Kepler-1350 c,Kepler-1350,c,Transit,2016,1.766789062,1.48,,340.691
Kepler-1388 b,Kepler-1388,b,Transit,2016,12.2854603,2.23,,453.795
Kepler-1388 c,Kepler-1388,c,Transit,2016,5.53608151,1.96,,453.795
Kepler-1455 b,Kepler-1455,b,Transit,2016,49.276764,1.97,,357.621
Kepler-440 b,Kepler-440,b,Transit,2015,101.1114976,1.47,,301.03
Kepler-633 c,Kepler-633,c,Transit,2021,23.7832097,2.01,,680.54
Kepler-406 b,Kepler-406,b,Transit,2014,2.42629,1.43,6.35,364.03
Kepler-1788 b,Kepler-1788,b,Transit,2021,2.800118124,1.97,,560.445
Kepler-1655 b,Kepler-1655,b,Transit,2018,11.872900829,1.94,,213.26
Kepler-354 d,Kepler-354,d,Transit,2014,24.2102171,1.47,,554.064
L 98-59 b,L 98-59,b,Transit,2019,2.25314,0.8,,10.6194
Kepler-123 b,Kepler-123,b,Transit,2014,17.232,2.55,55.3,1021.66
Kepler-1784 b,Kepler-1784,b,Transit,2021,13.59056583,3.2,,883.045
Kepler-1590 b,Kepler-1590,b,Transit,2016,7.61760804,1.09,,771.152
Kepler-250 b,Kepler-250,b,Transit,2014,4.14808732,1.16,,760.585
Kepler-1422 b,Kepler-1422,b,Transit,2016,18.6051942,2.02,,2465.84
Kepler-1022 b,Kepler-1022,b,Transit,2016,10.99469878,2.36,,420.042
Kepler-110 b,Kepler-110,b,Transit,2014,12.69105209,2.96,,586.531
Kepler-1015 b,Kepler-1015,b,Transit,2016,16.00494214,2.803,,739.357
Kepler-106 b,Kepler-106,b,Transit,2014,6.164876,0.79,,444.322
Kepler-1190 b,Kepler-1190,b,Transit,2016,10.45843441,1.33,,342.509
HATS-54 b,HATS-54,b,Transit,2019,2.5441765,11.37711541,239.32479047,748.585
Kepler-128 b,Kepler-128,b,Transit,2013,15.09,1.43,0.77,396.379
Kepler-392 b,Kepler-392,b,Transit,2014,5.34185804,1.19,,681.428
K2-72 c,K2-72,c,Transit,2016,15.189034,1.16,,66.4321
Kepler-529 b,Kepler-529,b,Transit,2016,1.980357663,1.86,,799.008
Kepler-1061 b,Kepler-1061,b,Transit,2016,2.757982666,1.98,,543.375
HAT-P-34 b,HAT-P-34,b,Transit,2011,5.45265,15.13215,2227.9883,249.325
K2-413 b,K2-413,b,Transit,2022,0.8094,0.7599,,285.162
Kepler-1093 b,Kepler-1093,b,Transit,2016,25.0824626,1.95,,1072.88
Kepler-1319 b,Kepler-1319,b,Transit,2016,2.88676239,1.41,,103.917
Kepler-278 b,Kepler-278,b,Transit,2014,30.159863,3.89,,443.03
Kepler-235 b,Kepler-235,b,Transit,2014,3.3402178,2.169,,428.018
Kepler-132 c,Kepler-132,c,Transit,2014,6.414914,1.28,,349.549
Kepler-132 c,Kepler-132,c,Transit,2014,6.41490515,1.31,,349.549
Kepler-132 c,Kepler-132,c,Transit,2014,6.41490515,1.24,,349.549
Kepler-235 e,Kepler-235,e,Transit,2014,46.18406,2.007,,428.018
WASP-17 b,WASP-17,b,Transit,2009,3.7354845,21.655788,151.60491,405.908
Kepler-23 c,Kepler-23,c,Transit,2011,10.74242766,3.036,,835.756
Kepler-63 b,Kepler-63,b,Transit,2013,9.43415890797,6.37340641,,194.033
Kepler-518 b,Kepler-518,b,Transit,2016,8.512035877,4.38,,337.901
Kepler-275 c,Kepler-275,c,Transit,2014,16.08821,2.84,,2034.25
Kepler-49 d,Kepler-49,d,Transit,2014,2.576555,1.84,,311.222
K2-286 b,K2-286,b,Transit,2018,27.359,2.1,,76.1486
Kepler-368 c,Kepler-368,c,Transit,2014,72.381301,3.961,,770.978
Kepler-27 c,Kepler-27,c,Transit,2011,31.33050622,6.246,,1044.36
Kepler-1432 b,Kepler-1432,b,Transit,2016,23.9107056,1.91,,2171.87
Kepler-228 d,Kepler-228,d,Transit,2014,11.09431923,4.562,,1644.61
Kepler-134 b,Kepler-134,b,Transit,2014,5.317435416,1.634,,334.797
Kepler-25 c,Kepler-25,c,Transit,2011,12.7204,4.5,1322.12,243.249
Kepler-235 b,Kepler-235,b,Transit,2014,3.34024,2.06,,428.018
Kepler-205 b,Kepler-205,b,Transit,2014,2.75560188,1.32,,159.72
Kepler-209 c,Kepler-209,c,Transit,2014,41.74949827,3.4,,576.946
Kepler-249 c,Kepler-249,c,Transit,2014,7.11388016,1.28,,190.401
Kepler-186 d,Kepler-186,d,Transit,2014,13.34331036,1.41,,177.594
Kepler-138 c,Kepler-138,c,Transit,2014,13.7815,1.51,2.3,66.8624
Kepler-267 b,Kepler-267,b,Transit,2014,3.35368204,1.79,,264.993
Kepler-249 b,Kepler-249,b,Transit,2014,3.3065691,0.96,,190.401
Kepler-235 e,Kepler-235,e,Transit,2014,46.18510056,1.79,,428.018
Kepler-186 d,Kepler-186,d,Transit,2014,13.343,1.68,,177.594
Kepler-111 b,Kepler-111,b,Transit,2014,3.341802938,1.691,,657.223
